tag_id,name,category,count,name_zh,category_zh
471824,searchlight,0,1049,探照灯,物品
643640,narration,0,1049,旁白,文本
395642,vietnamese_dress,0,1045,越南服,服装
1665000,dashed_eyes,0,1045,虚线眼,表情
659364,licking_armpit,0,1044,舔腋下,NSFW
460270,sparrow,0,1044,麻雀,角色
4281,hole,0,1044,洞,物品
1545039,low-braided_long_hair,0,1044,低辫长发,头发
492703,long_neck,0,1043,长颈,身体
487949,arm_above_head,0,1043,手臂过头,姿势
1265662,lace-trimmed_hairband,0,1043,蕾丝装饰发带,头发
550385,linked_piercing,0,1043,连穿孔,NSFW
1450600,very_wide_shot,0,1043,极广角,风格
394402,wheat,0,1042,小麦,物品
1257023,dog_penis,0,1041,狗阴茎,NSFW
974485,hoodie_lift,0,1041,掀卫衣,服装
430376,bear_costume,0,1039,熊服装,服装
1344738,snowflake_background,0,1039,雪花背景,背景
2061574,squeans,0,1039,颤线,风格
449699,grand_piano,0,1038,三角钢琴,物品
1328442,green_belt,0,1038,绿色腰带,服装
1419470,crotchless_pantyhose,0,1038,无裆连裤袜,服装
723518,arms_between_legs,0,1037,手臂夹腿,姿势
436459,acorn,0,1037,橡子,物品
14739,hammock,0,1037,吊床,物品
457892,dithering,0,1036,抖动,风格
381750,thermos,0,1036,保温瓶,物品
663869,looking_through_legs,0,1036,从腿间看,姿势
416825,omikuji,0,1035,御神签,物品
465518,snow_rabbit,0,1035,雪兔,角色
549921,swinging,0,1035,荡秋千,姿势
404973,galaxy,0,1035,银河,背景
522469,centauroid,0,1035,半人马体,角色
497015,wringing_clothes,0,1034,拧衣服,姿势
1340790,holding_branch,0,1034,拿树枝,姿势
455483,shorts_around_one_leg,0,1034,短裤挂一腿,服装
405411,team_9,0,1034,队9,角色
527949,troll_face,0,1033,巨魔脸,表情
416210,dirty_feet,0,1033,脏脚,表情
1943,ad,0,1032,广告,文本
1234828,character_age,0,1032,角色年龄,角色
1404665,aqua_neckerchief,0,1032,水色领巾,服装
5946,boxcutter,0,1032,美工刀,物品
496226,multiple_legs,0,1032,多腿,特征
1509435,holding_remote_control,0,1032,拿遥控器,姿势
439167,urethral_insertion,0,1031,尿道插入,NSFW
659790,eldritch_abomination,0,1031,克苏鲁怪物,角色
424264,nose_ring,0,1031,鼻环,NSFW
457370,masochism,0,1030,受虐,NSFW
507276,paper_crane,0,1030,纸鹤,物品
2067896,through_medium,0,1030,透过媒介,风格
572094,h&k_ump,0,1029,H&K UMP,物品
399607,hair_dryer,0,1029,吹风机,物品
1577478,super_saiyan_1,0,1029,超级赛亚人1,角色
1411064,anzio_military_uniform,0,1029,安齐奥军服,服装
596588,jacket_pull,0,1028,拉外套,服装
678345,maneki-neko,0,1027,招财猫,物品
1059619,kissing_penis,0,1026,亲阴茎,NSFW
8173,bokken,0,1025,木刀,物品
658767,bound_together,0,1025,绑一起,NSFW
1707265,cross-laced_dress,0,1024,交叉系连衣裙,服装
381467,credits,0,1024,致谢,文本
646311,polka_dot_shirt,0,1024,波点衬衫,服装
714502,infinity_symbol,0,1024,无限符号,物品
971148,underbutt,0,1024,臀下,身体
1710578,underpec,0,1024,胸下,身体
721903,fur_cloak,0,1024,毛斗篷,服装
1338731,holding_skull,0,1023,拿骷髅,姿势
1325576,four-leaf_clover_hair_ornament,0,1022,四叶草发饰,头发
1996504,bowlegged_pose,0,1022,弓腿姿势,姿势
395900,deformed,0,1021,变形,风格
1263464,potara_earrings,0,1021,波塔拉耳环,服装
552418,detached_hair,0,1021,分离头发,头发
1396770,animal_on_arm,0,1020,手臂上动物,姿势
615409,bag_of_chips,0,1020,薯片袋,物品
533029,dragging,0,1020,拖拽,姿势
475494,dissolving,0,1020,溶解,表情
697415,storefront,0,1019,店面,背景
1401249,grey_leotard,0,1018,灰色紧身衣,服装
453888,hand_mirror,0,1017,手镜,物品
435855,messy_room,0,1017,凌乱房间,背景
393203,handstand,0,1017,倒立,姿势
1845191,glaive_(polearm),0,1017,长柄斧枪,物品
10079,double_dildo,0,1015,双头假阳具,NSFW
446404,cheek_pull,0,1015,拉脸颊,姿势
1320993,print_necktie,0,1015,印花领带,服装
463435,parka,0,1014,派克大衣,服装
1001710,shell_necklace,0,1013,贝壳项链,服装
626910,head_only,0,1013,只有头,姿势
379180,zora,0,1013,卓拉,角色
539119,ultra_ball,0,1013,超级球,物品
374518,how_to,0,1012,如何,文本
14011,height_chart,0,1011,身高图,物品
12456,dvd_cover,0,1011,DVD封面,风格
1478742,holding_sex_toy,0,1011,拿性玩具,姿势
504065,cephalopod_eyes,0,1011,头足类眼睛,眼睛
725442,blue_bandana,0,1011,蓝色头巾,服装
1128476,runny_makeup,0,1011,晕妆,表情
405504,apron_lift,0,1010,掀围裙,服装
604813,long_beard,0,1010,长胡须,身体
1400702,orange_belt,0,1010,橙色腰带,服装
433080,koi,0,1010,锦鲤,角色
393640,aurora,0,1010,极光,背景
642231,white_lily,0,1008,白百合,物品
483045,kinchaku,0,1008,巾着,物品
1386653,falchion_(fire_emblem),0,1008,法尔希昂,物品
618068,light_machine_gun,0,1007,轻机枪,物品
457678,animal_slippers,0,1007,动物拖鞋,服装
1556083,camouflage_headwear,0,1007,迷彩头饰,服装
790375,licking_foot,0,1006,舔脚,NSFW
389325,grave,0,1006,坟墓,物品
692139,penguin_hood,0,1006,企鹅兜帽,服装
447807,crocs,0,1006,洞洞鞋,服装
571640,jacket_over_swimsuit,0,1005,外套穿泳装上,服装
407128,crumbs,0,1005,碎屑,物品
547983,rope_belt,0,1005,绳腰带,服装
1324856,virgin_killer_outfit,0,1005,处女杀手服装,服装
1407009,japari_bun,0,1005,嘉帕里面包,物品
386926,polar_bear,0,1004,北极熊,角色
621690,no_mask,0,1004,无面具,服装
548034,keystone,0,1004,拱心石,物品
1353392,shoulder_sash,0,1004,肩带,服装
2944,airship,0,1003,飞艇,物品
239,valkyrie,0,1003,女武神,角色
547300,misunderstanding,0,1003,误会,表情
512129,symbolism,0,1003,象征,风格
657147,fur_boots,0,1003,毛靴,服装
553040,flower_bracelet,0,1002,花手镯,服装
1397501,star_ornament,0,1002,星星饰,物品
699573,energy_cannon,0,1002,能量炮,物品
729551,kiwi_(fruit),0,1001,猕猴桃,物品
15450,onion,0,1001,洋葱,物品
1451576,checkered_sash,0,1001,格子腰带,服装
709908,fanning_self,0,1000,扇自己,姿势
1262145,hands_on_ground,0,1000,手放地上,姿势
1501556,yellow_sweater_vest,0,999,黄色毛衣背心,服装
468583,melon_bread,0,999,甜瓜面包,物品
1432422,purple_cardigan,0,999,紫色开襟毛衣,服装
509654,forced_orgasm,0,998,强制高潮,NSFW
471358,bass_clef,0,998,低音谱号,物品
1371471,anchor_necklace,0,998,锚项链,服装
1400406,striped_hairband,0,997,条纹发带,头发
475528,ankle_grab,0,996,抓脚踝,NSFW
546085,brown_bra,0,995,棕色胸罩,服装
1426299,tokisadame_school_uniform,0,995,时定校服,服装
651813,floating_card,0,994,漂浮卡,物品
1426213,multiple_riders,0,994,多骑手,姿势
548294,nib_pen_(object),0,994,钢笔物体,物品
400507,sailor_senshi,0,994,水兵战士,角色
1247797,bike_shorts_under_shorts,0,994,自行车短裤短裤下,服装
10268,net,0,993,网,物品
1386162,facebook_username,0,993,Facebook用户名,艺术家
423080,hat_with_ears,0,992,有耳帽子,服装
716956,puff_and_slash_sleeves,0,992,泡泡与开叉袖,服装
450701,pixelated,0,992,像素化,风格
607013,stitched_mouth,0,992,缝合嘴,表情
517244,anglerfish,0,992,琵琶鱼,角色
416380,gokkun,0,991,吞精,NSFW
1364632,red_feathers,0,991,红色羽毛,特征
4517,gymnastics,0,990,体操,姿势
544688,bunching_hair,0,989,扎头发,姿势
1378073,ears_visible_through_hair,0,989,耳朵透过头发可见,特征
586471,rounded_corners,0,989,圆角,风格
609352,themed_object,0,989,主题物体,物品
707514,stone_stairs,0,989,石台阶,物品
1345225,half_mask,0,989,半面具,服装
379013,note,0,989,笔记,物品
1274150,print_sleeves,0,989,印花袖,服装
1376960,glowing_tattoo,0,989,发光纹身,身体
12002,foam,0,988,泡沫,物品
1412249,green_scrunchie,0,988,绿色发圈,头发
397136,trigram,0,987,八卦,物品
1734,karaoke,0,987,卡拉OK,物品
488001,tape_measure,0,987,卷尺,物品
417910,duckling,0,987,小鸭,角色
1475691,hanasakigawa_school_uniform,0,987,花咲川校服,服装
9166,windmill,0,986,风车,物品
613430,bagged_fish,0,985,袋装鱼,物品
392867,melon,0,985,甜瓜,物品
1942283,thick_mustache,0,985,浓胡子,身体
1299465,coin_on_string,0,984,绳上硬币,物品
1626980,gaming_chair,0,984,游戏椅,物品
545481,hand_on_leg,0,983,手放腿,姿势
429764,forehead_tattoo,0,983,额头纹身,身体
681073,clear_sky,0,983,晴空,背景
483853,bulletin_board,0,980,公告板,物品
1252120,roundel,0,980,圆徽,物品
1674442,covered_testicles,0,980,遮睾丸,NSFW
716637,argyle_sweater,0,980,菱形格毛衣,服装
15619,sand_castle,0,979,沙堡,物品
452085,hospital_gown,0,979,病号服,服装
457036,steak,0,979,牛排,物品
652399,araki_hirohiko_(style),0,978,荒木飞吕彦风格,风格
583137,ear_protection,0,978,耳保护,服装
582033,clothes_tug,0,977,拉衣服,姿势
409201,pinned,0,977,被压,姿势
1601327,diamond_hairband,0,977,钻石发带,头发
907721,onesie,0,976,连体衣,服装
2035712,rhodes_island_logo_(arknights),0,976,罗德岛标志,物品
565669,telstar,0,975,泰星球,物品
1379634,mmm_threesome,0,975,男男女3P,NSFW
1791550,green_armband,0,975,绿色臂章,服装
397923,group_hug,0,974,集体拥抱,姿势
507308,voile,0,974,薄纱,服装
572327,splatter,0,974,溅,表情
1303240,polka_dot_scrunchie,0,974,波点发圈,头发
394721,varia_suit,0,973,瓦里亚服,服装
673705,hand_rest,0,973,手靠,姿势
681979,double_\m/,0,973,双\m/姿势,姿势
393506,shrimp_tempura,0,972,虾天妇罗,物品
537098,watching_television,0,972,看电视,姿势
499780,holding_breath,0,972,屏息,表情
1467618,two-tone_coat,0,971,双色大衣,服装
1329132,cherry_hair_ornament,0,971,樱桃发饰,头发
1326166,sukajan,0,971,刺绣夹克,服装
574393,ace_of_hearts,0,970,红心A,物品
4899,stats,0,970,数据,文本
704182,character_signature,0,970,角色签名,艺术家
463449,sugar_cube,0,969,糖块,物品
502652,ink_(medium),0,969,墨水媒介,风格
504316,hands_on_hilt,0,968,手放剑柄,姿势
16792,golf_club,0,968,高尔夫球杆,物品
489491,platform_boots,0,968,厚底靴,服装
1318748,floating_weapon,0,968,漂浮武器,物品
679905,panicking,0,967,惊慌,表情
484040,winding_key,0,967,上发条钥匙,物品
642272,above_clouds,0,967,云上,背景
1457427,looking_at_food,0,967,看食物,姿势
376621,wa_lolita,0,967,WA洛丽塔,服装
1835748,striped_one-piece_swimsuit,0,966,条纹连体泳装,服装
409820,cat_costume,0,966,猫服装,服装
397500,electric_plug,0,966,电插头,物品
1375741,extra_faces,0,966,多脸,特征
587390,hand_on_headphones,0,965,手放耳机,姿势
1161750,boy_sandwich,0,965,男孩夹击,NSFW
426382,bear_tail,0,964,熊尾,特征
11268,stripper,0,964,脱衣舞娘,角色
1260709,copy_ability,0,964,复制能力,角色
1407027,jaguar_tail,0,964,美洲豹尾,特征
1496708,hitodama_print,0,963,鬼火印花,服装
1455373,v-shaped_eyes,0,962,V形眼睛,眼睛
648057,rabbit_hat,0,961,兔帽,服装
441997,track_and_field,0,961,田径,角色
395993,energy_beam,0,960,能量光束,物品
677819,testicle_sucking,0,960,吸睾丸,NSFW
663613,anal_fluid,0,960,肛液,NSFW
2013939,thick_beard,0,960,浓胡须,身体
6429,dwarf,0,960,矮人,角色
538615,paper_stack,0,960,纸堆,物品
1240337,yellow_border,0,960,黄色边框,风格
1489407,martial_arts_belt,0,960,武术腰带,服装
10727,bib,0,959,围兜,服装
419685,invisible_man,0,959,隐形人,角色
592592,personality_switch,0,959,人格切换,角色
1413251,fur-trimmed_collar,0,959,毛边领,服装
678477,shared_speech_bubble,0,958,共对话气泡,文本
5547,pet,0,958,宠物,角色
1684568,paint_splatter_on_face,0,958,脸上颜料溅,表情
1310659,hands_on_another's_thighs,0,958,手放别人大腿,姿势
394866,zodiac,0,957,生肖,文本
634813,hugging_tail,0,957,抱尾巴,姿势
1317392,sports_bra_lift,0,957,掀运动胸罩,NSFW
577070,hand_on_wall,0,956,手扶墙,姿势
421692,game_boy,0,956,游戏男孩,物品
574527,surcoat,0,956,罩袍,服装
562990,bath_stool,0,955,浴凳,物品
679205,catchphrase,0,955,口头禅,文本
1263485,single_thigh_boot,0,955,单大腿靴,服装
1569753,teardrop_tattoo,0,954,泪滴纹身,身体
438748,breast_poke,0,954,戳胸,NSFW
1282931,raimon_soccer_uniform,0,954,雷门足球服,服装
1344416,heart_pendant,0,954,爱心吊坠,服装
9716,strawberry_panties,0,953,草莓内裤,服装
691979,high_tops,0,953,高帮鞋,服装
1252918,sitting_on_table,0,953,坐在桌上,姿势
514585,plaid_bra,0,953,格子胸罩,服装
693309,sleeve_grab,0,953,抓袖,姿势
582988,colored_text,0,952,彩色文本,文本
389926,panty_lift,0,952,拉内裤,NSFW
839892,no_mole,0,951,无痣,身体
54531,blood_bag,0,951,血袋,物品
1154025,ankle_wrap,0,951,踝缠,服装
1687001,male_underwear_pull,0,951,拉男性内裤,NSFW
622330,oversized_limbs,0,951,超大肢体,身体
690728,missile_pod,0,951,导弹舱,物品
1240826,print_hoodie,0,951,印花卫衣,服装
1490497,green-tinted_eyewear,0,950,绿染眼镜,服装
1429582,dress_swimsuit,0,950,连衣裙泳装,服装
458351,crane_game,0,950,抓娃娃机,物品
1244336,flower_brooch,0,950,花胸针,服装
564894,united_states,0,949,美国,文本
3912,p90,0,949,P90,物品
1271930,nanodesu_(phrase),0,949,nanodesu短语,文本
876691,cum_in_container,0,948,容器内射,NSFW
119610,triplets,0,948,三胞胎,角色
665892,cross-laced_legwear,0,947,交叉系腿装,服装
534139,popped_button,0,947,纽扣崩开,服装
488521,canopy_bed,0,947,华盖床,物品
9476,minotaur,0,946,牛头怪,角色
694148,candlelight,0,946,烛光,背景
467700,salad,0,946,沙拉,物品
1372678,tumblr_username,0,946,Tumblr用户名,艺术家
376977,parrot,0,945,鹦鹉,角色
472408,sneezing,0,945,打喷嚏,表情
493711,finger_frame,0,945,手指框,姿势
675922,on_roof,0,945,在屋顶,姿势
471798,before_and_after,0,945,前后对比,风格
405020,wheelbarrow,0,945,独轮车,物品
424519,racecar,0,945,赛车,物品
1396676,dressing_another,0,944,给别人穿衣,姿势
5302,elvaan,0,944,艾尔凡,角色
397561,radish,0,944,萝卜,物品
475951,ornament,0,943,饰品,物品
552753,perfume_bottle,0,943,香水瓶,物品
1505371,star_guardian_(league_of_legends),0,943,星之守护者,角色
1417605,blue_shawl,0,943,蓝色披肩,服装
394720,afterglow,0,942,余韵,表情
1548224,butterfly_brooch,0,942,蝴蝶胸针,服装
1326876,diamond_hair_ornament,0,941,钻石发饰,头发
1392344,white_sarong,0,940,白色纱笼,服装
6352,elephant,0,940,大象,角色
1426117,precum_drip,0,940,前液滴,NSFW
519920,cum_inflation,0,940,精液膨胀,NSFW
413459,inflatable_raft,0,939,充气筏,物品
1578028,heart_on_chest,0,939,胸上爱心,表情
1853182,kamiyama_high_school_uniform_(project_sekai),0,939,神山高校服,服装
1835737,green_one-piece_swimsuit,0,938,绿色连体泳装,服装
375496,kagami_mochi,0,938,镜饼,物品
1297290,split_theme,0,938,分裂主题,风格
439842,purple_tongue,0,938,紫舌,身体
610394,wavy_eyes,0,938,波浪眼,表情
401062,x3,0,938,x3表情,表情
458787,testicle_grab,0,938,抓睾丸,NSFW
9347,puppy,0,937,小狗,角色
1328313,shell_hair_ornament,0,937,贝壳发饰,头发
1445049,grey_serafuku,0,936,灰色水手服,服装
473285,lace-trimmed_thighhighs,0,936,蕾丝装饰过膝袜,服装
571097,crane_(animal),0,935,鹤,角色
1386603,orange_cape,0,935,橙色披风,服装
645682,heart-shaped_eyes,0,935,爱心眼睛,眼睛
1283338,american_flag_print,0,935,美国旗印花,服装
393062,skirt_flip,0,934,翻裙,NSFW
400231,kotoyoro,0,934,琴夜,文本
553675,ehoumaki,0,934,惠方卷,物品
479840,severed_limb,0,934,断肢,表情
1860181,chain_headband,0,934,链发带,头发
2730,massage,0,933,按摩,姿势
799867,futasub,0,933,扶她子,角色
1476164,holding_frying_pan,0,933,拿平底锅,姿势
330762,dirt,0,933,泥土,背景
719987,ghost_pose,0,933,鬼姿,姿势
1272545,orange_leotard,0,932,橙色紧身衣,服装
1293918,bicycle_basket,0,932,自行车篮,物品
1424344,sling_bikini_top,0,932,吊带比基尼上,服装
637908,adapted_uniform,0,932,改版制服,服装
1505133,spanish_text,0,932,西班牙文文本,文本
702627,ass-to-ass,0,931,臀对臀,NSFW
496190,kabuto_(helmet),0,931,兜,服装
1470771,planet_hair_ornament,0,931,行星发饰,头发
1240072,hair_color_connection,0,930,发色连接,头发
120759,mat,0,929,垫子,物品
1319070,text_messaging,0,929,发短信,姿势
1513506,patchwork_clothes,0,929,拼布衣服,服装
714122,ball_and_chain_restraint,0,928,球链束缚,NSFW
1076830,hat_on_back,0,928,帽子在背,服装
1428052,watermelon_slice,0,928,西瓜片,物品
1163703,oversized_breast_cup,0,928,超大胸杯,身体
1441858,lap_pillow_invitation,0,928,大腿枕邀请,姿势
1465576,holding_teapot,0,926,拿茶壶,姿势
511500,head_on_chest,0,926,头靠胸,姿势
581487,hishaku,0,926,柄杓,物品
655737,pants_under_skirt,0,926,裤子裙下,服装
608024,arm_between_legs,0,926,臂夹腿,姿势
1484224,pearl_hair_ornament,0,926,珍珠发饰,头发
393452,leaf_umbrella,0,925,叶子伞,物品
9745,hungry,0,924,饥饿,表情
1890159,hand_on_own_ear,0,923,手放自己耳,姿势
2006768,unworn_bikini_bottom,0,923,未穿比基尼底,服装
1695426,popsicle_in_mouth,0,923,嘴里冰棒,表情
9541,punk,0,922,朋克,角色
533238,milky_way,0,922,银河,背景
1416325,multicolored_hairband,0,922,多色发带,头发
679788,wet_towel,0,921,湿毛巾,物品
1983409,drop-shaped_pupils,0,921,水滴瞳孔,眼睛
399404,skull_necklace,0,920,骷髅项链,服装
460701,pagoda,0,920,宝塔,背景
1422612,purple_serafuku,0,919,紫色水手服,服装
1754051,western_comics_(style),0,919,西方漫画风格,风格
675626,in_palm,0,919,在手掌,姿势
1247324,implied_fingering,0,919,暗示指交,NSFW
474597,mitre,0,919,主教冠,服装
535487,hand_over_eye,0,919,手遮眼,姿势
1360959,frilled_jacket,0,919,褶边外套,服装
646375,sayagata,0,919,绫杉,图案
467235,license_plate,0,918,车牌,物品
547795,breaking,0,918,破裂,表情
1436508,penis_on_ass,0,918,阴茎在臀,NSFW
546978,two-finger_salute,0,918,二指礼,姿势
641133,aqua_bra,0,918,水色胸罩,服装
1425383,blue_pajamas,0,918,蓝色睡衣,服装
424698,moth,0,918,蛾,角色
490626,smoke_trail,0,918,烟迹,背景
382030,beetle,0,917,甲虫,角色
433742,frozen,0,917,冻结,表情
1281944,anchor_choker,0,917,锚项圈,服装
431724,cheekbones,0,916,颧骨,身体
564925,polka_dot_ribbon,0,916,波点丝带,服装
1390981,ribbon_braid,0,916,丝带辫,头发
1436930,red_curtains,0,916,红色窗帘,背景
518157,peony_(flower),0,915,牡丹,物品
1835605,halter_shirt,0,915,露背衫,服装
5466,mummy,0,915,木乃伊,角色
1441554,red_sports_bra,0,915,红色运动胸罩,服装
317012,zeon,0,915,吉翁,角色
643172,shotgun_shell,0,915,霰弹壳,物品
557780,alternate_wings,0,914,备用翅膀,特征
711922,crocodilian,0,914,鳄鱼类,角色
164255,nudist,0,914,裸体主义者,角色
594978,naked_tabard,0,913,只穿罩袍,服装
4374,meta,0,913,元,风格
2028289,sideless_kimono,0,913,侧无和服,服装
1396474,single_knee_pad,0,912,单护膝,服装
570549,long_shirt,0,911,长衬衫,服装
489578,whiskey,0,911,威士忌,物品
626440,season_connection,0,911,季节连接,文本
1510577,v_over_mouth,0,911,V遮嘴,姿势
1419480,maid_day,0,911,女仆日,文本
1776547,multiple_scars,0,911,多伤疤,身体
11323,apartment,0,910,公寓,背景
467744,mount_fuji,0,910,富士山,背景
1989967,segmented_comic,0,910,分段漫画,风格
547020,fidgeting,0,909,坐立不安,表情
509088,penis_in_panties,0,908,阴茎在内裤,NSFW
680409,adam's_apple,0,908,喉结,身体
1688136,saliva_drip,0,908,口水滴,表情
1546273,cross-laced_slit,0,908,交叉系开叉,服装
609535,witch_(madoka_magica),0,908,魔法少女魔女,角色
741418,card_parody,0,908,卡片恶搞,风格
708682,hand_on_another's_hand,0,907,手放别人手,姿势
498585,cute_&_girly_(idolmaster),0,907,可爱&少女,角色
389771,syrup,0,907,糖浆,物品
525584,orange_socks,0,907,橙色袜子,服装
658126,cream_on_face,0,907,脸上奶油,表情
1390068,joy-con,0,907,手柄,物品
630542,butterfly_sitting,0,907,蝴蝶坐,姿势
1322883,flag_background,0,906,旗帜背景,背景
684743,sam_browne_belt,0,906,山姆·布朗腰带,服装
396015,gunblade,0,906,枪刃,物品
1317436,satin_panties,0,906,缎内裤,服装
467514,embroidery,0,905,刺绣,服装
383898,bullying,0,904,欺负,表情
701994,pov_across_table,0,904,桌对面主视角,姿势
1351262,hand_on_another's_ear,0,904,手放别人耳,姿势
447159,fishing_line,0,904,钓线,物品
1754190,onii-shota,0,904,哥哥正太,角色
460435,ivy,0,903,常春藤,物品
662803,honeycomb_background,0,903,蜂巢背景,背景
1303975,blue_sarong,0,903,蓝色纱笼,服装
1370713,pink_umbrella,0,903,粉色伞,物品
473342,imperial_japanese_army,0,903,日本帝国陆军,角色
502186,broken_window,0,902,破窗,背景
1417085,double_horizontal_stripe,0,901,双横条纹,服装
469328,sticky_note,0,901,便利贴,物品
15902,jetpack,0,901,喷气背包,物品
1574664,two-sided_skirt,0,901,双面裙,服装
385480,buruma_aside,0,900,运动短裤移开,NSFW
1552959,genderswap_(otf),0,900,性别转换其他,角色
3742,ferret,0,899,雪貂,角色
791840,blue_umbrella,0,899,蓝色伞,物品
444001,legband,0,899,腿带,服装
478042,track_uniform,0,899,田径服,服装
1258486,musical_note_print,0,898,音符印花,服装
6284,torture,0,897,拷问,NSFW
8921,white_day,0,897,白色情人节,文本
1687562,off-shoulder_one-piece_swimsuit,0,897,露肩连体泳装,服装
398573,cartridge,0,896,弹夹,物品
1438293,holding_wrench,0,896,拿扳手,姿势
11347,army,0,896,军队,角色
15930,ring_gag,0,896,环口塞,NSFW
620832,hollow_eyes,0,896,空洞眼睛,表情
1355912,holding_another's_leg,0,895,抓别人腿,姿势
389367,pineapple,0,895,菠萝,物品
3513,goat,0,894,山羊,角色
450248,sickle,0,894,镰刀,物品
5102,wizard,0,894,巫师,角色
1263595,soap_bottle,0,893,肥皂瓶,物品
3628,decapitation,0,893,斩首,表情
375353,soviet,0,893,苏联,角色
2006765,unworn_eyepatch,0,893,未戴眼罩,服装
632148,hooded_dress,0,893,连帽连衣裙,服装
6527,cart,0,892,推车,物品
392841,nipple_pull,0,892,拉乳头,NSFW
214260,keep_out,0,892,禁止入内,文本
589932,negative_space,0,891,负空间,风格
3438,japan,0,891,日本,文本
440147,crawling,0,891,爬行,姿势
662225,floating_book,0,891,漂浮书,物品
445428,guard_rail,0,891,护栏,背景
500191,rabbit_costume,0,891,兔服装,服装
1325214,seal_(animal),0,891,海豹,角色
524801,hakurei_shrine,0,890,博丽神社,背景
1607841,holding_riding_crop,0,890,拿马鞭,姿势
1345296,skeleton_print,0,890,骷髅印花,服装
1595590,pectoral_focus,0,890,胸肌焦点,身体
385267,tokyo_(city),0,890,东京,背景
1822470,wataboushi,0,889,棉帽子,服装
410638,huge_dildo,0,889,巨大假阳具,NSFW
1366556,splattershot_(splatoon),0,889,斯普拉射击枪,物品
562139,glove_biting,0,888,咬手套,表情
1411084,pravda_military_uniform,0,888,真理军服,服装
1827382,st._theresa's_girls_academy_school_uniform,0,888,圣特蕾莎女学园校服,服装
7461,lizard,0,887,蜥蜴,角色
168887,age_comparison,0,887,年龄对比,角色
525804,self_hug,0,887,自己抱,姿势
434881,baby_bottle,0,887,奶瓶,物品
1881202,st._chronica_academy_school_uniform,0,886,圣克罗尼卡学园校服,服装
524684,food_on_breasts,0,885,胸上食物,NSFW
591843,flying_paper,0,885,飞纸,物品
471586,breast_milk,0,884,母乳,NSFW
475375,chocolate_cake,0,884,巧克力蛋糕,物品
590202,pinstripe_suit,0,884,细条纹西装,服装
1064351,green_cloak,0,884,绿色斗篷,服装
1513569,spaceship_hair_ornament,0,884,宇宙飞船发饰,头发
396000,bowler_hat,0,883,圆顶礼帽,服装
1411077,chi-hatan_military_uniform,0,883,知波单军服,服装
378206,joystick,0,882,摇杆,物品
640297,pump_action,0,882,泵动,物品
524545,box_art,0,882,盒子艺术,风格
1680143,pegasus_knight_uniform_(fire_emblem),0,882,天马骑士制服,服装
1532157,green_eyeshadow,0,882,绿色眼影,服装
594013,orange_rose,0,882,橙色玫瑰,物品
537572,teeth_hold,0,881,牙咬,表情
1351869,mesugaki,0,881,雌小鬼,角色
5364,ganguro,0,881,黑皮辣妹,角色
1309232,wallpaper_(object),0,881,壁纸物体,物品
468335,sadism,0,881,施虐,NSFW
491818,muzzle_flash,0,880,枪口焰,表情
1344657,cat_bag,0,880,猫包,物品
1337502,heart_lock_(kantai_collection),0,880,心锁,物品
1327283,cracked_floor,0,879,裂纹地板,背景
501282,lipgloss,0,879,唇彩,服装
1377986,riyo_(lyomsnpmp)_(style),0,879,Riyo风格,风格
712902,pumpkin_hair_ornament,0,878,南瓜发饰,头发
1539221,bandaged_wrist,0,878,绷带腕,服装
1228145,holding_swimsuit,0,878,拿泳装,姿势
548098,mast,0,878,桅杆,物品
719023,implied_kiss,0,877,暗示吻,NSFW
411775,clothesline,0,877,晾衣绳,物品
400691,tag,0,877,标签,物品
686745,spiked_hairband,0,877,尖刺发带,头发
1426179,luna_nova_school_uniform,0,877,露娜诺娃校服,服装
1098977,glass_bottle,0,876,玻璃瓶,物品
537237,coat_dress,0,876,外套连衣裙,服装
590861,black_sky,0,876,黑色天空,背景
284608,tea_set,0,875,茶具,物品
487992,inkwell,0,875,墨水瓶,物品
390727,jester,0,874,小丑,角色
1594642,holomyth,0,874,Holomyth,角色
1409407,pubic_stubble,0,873,阴部胡茬,NSFW
452918,long_nose,0,872,长鼻,身体
420937,stopwatch,0,872,秒表,物品
537303,shoulder_belt,0,872,肩带,服装
664177,holding_footwear,0,872,拿鞋,姿势
675084,holding_toy,0,871,拿玩具,姿势
657414,panties_under_buruma,0,871,内裤穿运动短裤下,服装
680577,color_trace,0,871,颜色描边,风格
622480,food_art,0,871,食物艺术,物品
472859,roots,0,871,根,物品
1617036,pokemon_move,0,871,宝可梦招式,物品
2068712,hugging_book,0,870,抱书,姿势
1328754,brown_border,0,870,棕色边框,风格
2060129,nissin_cup_noodle,0,870,日清杯面,物品
560280,vignetting,0,870,暗角,风格
14645,marshmallow,0,869,棉花糖,物品
503766,half-skirt,0,869,半裙,服装
447315,glock,0,868,Glock,物品
480563,fast_food,0,868,快餐,物品
529773,orange_jumpsuit,0,868,橙色连身服,服装
547523,flower_in_eye,0,868,眼中花,表情
1714871,midriff_sarashi,0,867,露脐缠布,服装
1440813,red_track_suit,0,867,红色运动服,服装
803618,k-pop,0,867,K-pop,角色
1398925,speaking_tube_headset,0,867,传话筒耳机,物品
1363719,cum_on_eyewear,0,866,眼镜射,NSFW
822043,mundane_utility,0,866,日常用途,风格
683512,grey_suit,0,866,灰色西装,服装
1360272,hooded_vest,0,866,连帽背心,服装
1881212,miyamasuzaka_girls'_academy_school_uniform,0,866,宫益坂女学园校服,服装
